Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz CLS (AMG Line),Benz,03/06/2024,"€35,248.00",2018,"56,586",Saloon,Automatic,Diesel,Mercedes-Benz CLS3.0 CLS350d AMG Line (Premium Plus) Coupe G-Tronic 4MATIC Euro 6 (s/s) 4dr,Leitrim
Mercedes-Benz E Class (E220d),Benz,04/06/2024,"€28,449.00",2018,"81,481",Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class2.0 E220d AMG Line (Premium) G-Tronic+ 4MATIC Euro 6 (s/s) 4dr2 previous owners,Meath
Mercedes-Benz A Class (A200d),Benz,04/06/2024,"€30,365.00",2020,17981,Saloon,Automatic,Diesel,Red Mercedes-Benz A ClassA 200 D AMG LINE PREMIUM PLUS 2.0 4dr1 previous owner,Dublin
Mercedes-Benz GLE Class (AMG Line),Benz,04/06/2024,"€70,867.00",2022,"4,034",SUV,Automatic,Diesel Plug-In Hybrid,Grey Mercedes-Benz GLEGLE 350de 4Matic AMG Line Premium 5dr 9G-Tronic 2.01 previous owner,Dublin
Mercedes-Benz CLA Class (CLA180),Benz,05/06/2024,"€17,497.00",2017,"33,356",Saloon,Manual,Petrol,Black Mercedes-Benz Cla ClassMercedes-Benz CLA 180 1.6 Sport 4dr Nav2 previous owners,Mayo
Mercedes-Benz A Class (A220 CDI),Benz,2024-06-06,"€15,631.00",2015,"68,314 miles",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A-Class2.1 A220 CDI AMG NIGHT EDITION 5d 168 BHP PAN ROOF FULL LEATHERS FUUL LEATHERS,Kerry
Mercedes-Benz E Class (AMG Line),Benz,2024-06-08,"€ 24,322",2017,"29,461",Saloon,Automatic,Diesel,Black Mercedes-Benz E ClassE220d AMG Line 4dr 9G-Tronic 2.0,Cork
Mercedes-Benz A Class (A45),Benz,10/06/2024,"€58,778.00",2022,4955,Hatchback,Automatic,Petrol,Black Mercedes-Benz A ClassA45 S 4MATIC+ PLUS 5DR AUTO 2.0,Clare
Mercedes-Benz SLK (SLK200K),Benz,10/06/2024,"€9,307.00",2009,33411,Convertible,Automatic,Petrol,Blue Mercedes-Benz SLK1.8 SLK200K Tiptronic Euro 4 2dr4 previous owners,Dublin
Mercedes-Benz E Class (SE),Benz,11/06/2024,"€23,447.00",2017,"49,553",Estate,Automatic,Diesel,Red Mercedes-Benz E Class2.0 E220d SE (Premium Plus) Estate 5dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)1 previous owner,Dublin
Mercedes-Benz SLK (Edition 125),Benz,11/06/2024,"€ 8,407",2012,"63,138",Convertible,Manual,Petrol,Silver Mercedes-Benz SLK1.8 SLK200 BLUEEFFICIENCY EDITION 125 2d 184 BHP LOVELY CONDITION*2 OWNERS*LEATHER,Dublin
Mercedes-Benz C Class (C220dh),Benz,11/06/2024,"€47,932.00",2022,"1,381",Estate,Automatic,Diesel Hybrid,Navy Mercedes-Benz C ClassC220D Amg Line Premium 5Dr 9G-Tronic 2.02 previous owners,Cork
Mercedes-Benz A Class (AMG Line),Benz,11/06/2024,"€16,747.00",2018,42285,Hatchback,Manual,Petrol,Mercedes-Benz A Class1.6 A160 AMG Line (Premium) Euro 6 (s/s) 5dr2 previous owners,Galway
Mercedes-Benz C Class (AMG Sport),Benz,13/06/2024,"€ 11,652",2012,"41,198",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency AMG Sport Auto 2dr,Wicklow
Mercedes-Benz C Class (BlueEfficiency),Benz,13/06/2024,"€8,434.00",2011,"62,762",Estate,Auto,Petrol,Black Mercedes-Benz C Class1.8 C180 BlueEfficiency SE G-Tronic 5dr4 previous owners,Westmeath
Mercedes-Benz C Class (C250 CDI),Benz,13/06/2024,"€10,824.00",2014,103327,Estate,Automatic,Diesel,Grey Mercedes-Benz C-Class2.1 C250 CDI AMG SPORT EDITION 5d 202 BHP,Cork
Mercedes-Benz C Class (C300d),Benz,14/06/2024,"€29,445.00",2020,"23,491",Saloon,Automatic,Diesel,Black Mercedes-Benz C ClassC 300 d AMG Line Edition 2.0 4dr,Cork
Mercedes-Benz C Class (C180),Benz,2024-06-14,"€ 9,222",2014,"112,947",Coupe,Automatic,Petrol,Black Mercedes-Benz C Class1.6 C180 AMG Sport Edition G-Tronic+ Euro 6 (s/s) 2dr3 previous owners,Carlow
Mercedes-Benz A Class (A180 CDI),Benz,15/06/2024,"€9,176.00",2013,"80,007",Hatchback,Manual,Diesel,Red Mercedes-Benz A Class1.5 A180 CDI SE Euro 5 (s/s) 5dr,Tipperary
Mercedes-Benz C Class (C250 CDI),Benz,2024-06-16,"€5,708.00",2012,"121,854",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C250 CDI BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Kildare
Mercedes-Benz GLC Class (Urban Edition),Benz,16/06/2024,"€27,592.00",2018,"23,053",SUV,Automatic,Petrol,Red Mercedes-Benz Glc-Class2.0 GLC 250 4MATIC URBAN EDITION 5dr,Donegal
Mercedes-Benz C Class (C220d),Benz,16/06/2024,"€15,330.00",2015,"88,471",Saloon,Automatic,Diesel,Black Mercedes-Benz C-ClassC220D BLUETEC AMG LINE PREMIUM 4d 170 BHP 2.12 previous owners,Waterford
Mercedes-Benz A Class (A250),Benz,16/06/2024,"€29,354.00",2019,"19,804 miles",Hatchback,Automatic,Petrol,Mercedes-Benz A ClassA250 AMG Line Premium Plus 5dr Auto 2.0,Sligo
Mercedes-Benz CLA Class (Sport),Benz,17/06/2024,"€ 13,924",2016,"92,155",Saloon,Automatic,Diesel,"Grey Mercedes-Benz CLA2.1 CLA 220 D SPORT 4d 174 BHP Automatic, Harman Kardon1 previous owner",Kilkenny
Mercedes-Benz Glb Class (AMG Line),Benz,17/06/2024,"€37,532.00",2021,"20,514",SUV,Automatic,Diesel,Blue Mercedes-Benz Glb-ClassGLB 220 D 4MATIC AMG Line 5 Seats 2.0 5dr,Louth
Mercedes-Benz C Class (BlueTEC),Benz,18/06/2024,"€ 11,032",2015,"132,076",Saloon,Manual,Diesel,Grey Mercedes-Benz C Class2.1 C220 BlueTEC AMG Line Euro 6 (s/s) 4dr2 previous owners,Dublin
Mercedes-Benz C Class (C250d),Benz,18/06/2024,"€ 26,060",2017,"40,390",Coupe,Automatic,Diesel,Black Mercedes-Benz C-Class2.1 C 250 D 4MATIC AMG LINE PREMIUM PLUS 2d 201 BHP RED LEATHER / REV CAM / PARK ASSIST,Limerick
Mercedes-Benz GLC Class (GLC250),Benz,18/06/2024,"€27,790.00",2018,30953,SUV,Automatic,Petrol,Blue Mercedes-Benz GLCGLC 250 4Matic Urban Edition 5dr 9G-Tronic 2.0,Louth
Mercedes-Benz E Class (BlueEfficiency),Benz,18/06/2024,"€8,589.00",2012,86511,Coupe,Automatic,Diesel,Navy Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Sport G-Tronic 2dr5 previous owners,Leitrim
Mercedes-Benz GLA Class (GLA200),Benz,2024-06-19,"€17,402.00",2017,"57,406",SUV,Manual,Petrol,"Black Mercedes-Benz Gla-Class1.6 GLA 200 SE 5d 154 BHP 7in Nav Ready Display Screen, Apple CarPlay / Android Auto, Colour Reverse Camera, Bluetooth / USB / CD Player, Leather Inte1 previous owner",Cavan
Mercedes-Benz C Class (BlueTEC),Benz,19/06/2024,"€15,860.00",2014,"59,859",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C250 BlueTEC AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Limerick
Mercedes-Benz E Class (AMG Sport),Benz,20/06/2024,"€13,391.00",2014,"62,235",Saloon,Automatic,Diesel,Mercedes-Benz E Class2.1 E250 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 4dr2 previous owners,Cavan
Mercedes-Benz GLA Class (GLA180),Benz,21/06/2024,"€21,942.00",2018,"44,430",SUV,Automatic,Petrol,Silver Mercedes-Benz Gla ClassGLA180 1.6 Urban Edition SUV 5dr Petrol 7G-DCT Euro 6 (s/s) (122 ps)1 previous owner,Kildare
Mercedes-Benz E Class (MHEV EQ Boost),Benz,21/06/2024,"€52,362.00",2019,"21,748",Convertible,Automatic,Petrol,Mercedes-Benz E Class3.0 E53 MHEV EQ Boost AMG Cabriolet 2dr Petrol SpdS TCT 4MATIC+ Euro 6 (s/s) (457 ps)2 previous owners,Dublin
Mercedes-Benz CLA Class (AMG Sport),Benz,22/06/2024,"€16,946.00",2014,"53,404",Saloon,Automatic,Petrol,Blue Mercedes-Benz Cla ClassCLA250 AMG Sport Saloon 2.0 Automatic Petrol 4dr3 previous owners,Cavan
Mercedes-Benz CLC Class (Sport),Benz,22/06/2024,"€4,275.00",2009,"70,419",Hatchback,Automatic,Petrol,Blue Mercedes-Benz Clc Class1.8 CLC180K Sport Coupe Auto Euro 4 3dr4 previous owners,Louth
Mercedes-Benz C Class (AMG Line),Benz,23/06/2024,"€ 19,147",2017,"55,175",Coupe,Manual,Petrol,Blue Mercedes-Benz C-Class2.0 C 200 AMG LINE 2d 181 BHP1 previous owner,Kerry
Mercedes-Benz A Class (AMG Sport),Benz,23/06/2024,"€9,960.00",2013,106068,Hatchback,Manual,Diesel,Mercedes-Benz A Class1.8 A200 CDI AMG Sport Euro 5 (s/s) 5dr3 previous owners,Meath
Mercedes-Benz GLA Class (GLA180),Benz,23/06/2024,"€22,105.00",2019,"35,531",SUV,Automatic,Petrol,Silver Mercedes-Benz GLA180 Urban Edition 5dr Auto 1.6,Dublin
Mercedes-Benz C Class (C220 CDI),Benz,2024-06-24,"€ 11,479",2015,"54,361",Coupe,Automatic,Diesel,Black Mercedes-Benz C Class2.1 C220 CDI AMG Sport Edition G-Tronic+ Euro 5 (s/s) 2dr2 previous owners,Clare
Mercedes-Benz A Class (SE),Benz,25/06/2024,"€9,152.00",2015,"69,848",Hatchback,Automatic,Diesel,Blue Mercedes-Benz A Class1.5 A180 CDI SE 7G-DCT 5dr4 previous owners,Donegal
Mercedes-Benz C Class (BlueEfficiency),Benz,25/06/2024,"€10,978.00",2012,"40,190",Coupe,Manual,Diesel,"Mercedes-Benz C-Class2.1 C220 CDI BLUEEFFICIENCY AMG SPORT PLUS 2d 168 BHP AMG COUPE, 2 KEYS, WARRANTY",Kildare
Mercedes-Benz CLA Class (CLA180),Benz,25/06/2024,"€33,236.00",2020,"18,800",Saloon,Automatic,Petrol,Red Mercedes-Benz Cla ClassCLA 180 AMG Line Premium Plus 4dr Tip Auto 1.31 previous owner,Kerry
Mercedes-Benz CLA Class (CLA180),Benz,25/06/2024,"€20,832.00",2018,"27,008",Saloon,Manual,Petrol,Red Mercedes-Benz Cla ClassCLA 180 AMG Line Coupe 1.6 4dr,Cork
Mercedes-Benz GLC Class (GLC43 V6),Benz,26/06/2024,"€65,291.00",2021,"4,568",Coupe,Automatic,Petrol,Silver Mercedes-Benz Glc CoupeGlc 43 4Matic Premium Plus 5Dr Tct 3.02 previous owners,Clare
Mercedes-Benz GLC Class (AMG Line),Benz,26/06/2024,"€31,524.00",2018,"33,476",Coupe,Automatic,Diesel,Blue Mercedes-Benz Glc Class2.1 GLC220d AMG Line G-Tronic+ 4MATIC Euro 6 (s/s) 5dr3 previous owners,Wexford
Mercedes-Benz A Class (A180 CDI),Benz,2024-06-27,"€ 10,604",2013,"94,580",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A Class1.8 A180 CDI AMG Sport Hatchback 5dr Diesel 7G-DCT Euro 5 (s/s) (109 ps)4 previous owners,Dublin
Mercedes-Benz Glb Class (GLB220d),Benz,28/06/2024,"€40,096.00",2020,"20,481",SUV,Automatic,Diesel,Red Mercedes-Benz GLBGlb 220D 4Matic Amg Line Prem Plus 5Dr 8G-Tronic 2.02 previous owners,Cavan
Mercedes-Benz C Class (SE),Benz,29/06/2024,"€4,280.00",2008,"102,126",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220 CDI SE Saloon 4dr Diesel Auto Euro 4 (170 ps)7 previous owners,Monaghan
Mercedes-Benz E Class (E63 V8 BiTurbo),Benz,30/06/2024,"€64,130.00",2019,"19,268",Estate,Automatic,Petrol,Black Mercedes-Benz E Class4.0 E63 V8 BiTurbo AMG S SpdS MCT 4MATIC+ Euro 6 (s/s) 5dr,Dublin
Mercedes-Benz GLA Class (GLA200d),Benz,30/06/2024,"€18,389.00",2016,"20,657",SUV,Manual,Diesel,Black Mercedes-Benz GLA200d AMG Line 5dr 2.1,Meath
Mercedes-Benz CLA Class (AMG Line),Benz,01/07/2024,"€34,109.00",2020,"14,484",Estate,Automatic,Diesel,Mercedes-Benz Cla-ClassCLA 220 d AMG Line Shooting Brake 2.0 5dr,Galway
Mercedes-Benz A Class (A200),Benz,01/07/2024,"€22,881.00",2019,"14,535",Hatchback,Manual,Petrol,"Blue Mercedes-Benz A-Class1.3 A 200 AMG LINE 5d 161 BHP 7in Satellite Navigation System, 7in Driver's Active Display, Reverse Camera, Half Leather Interior, DAB / Bluetooth / U1 previous owner",Wicklow
Mercedes-Benz A Class (A250),Benz,2024-07-01,"€31,147.00",2020,"19,440",Hatchback,Automatic,Petrol,Red Mercedes-Benz A Class2.0 A250 AMG Line (Premium Plus 2) 7G-DCT Euro 6 (s/s) 5dr1 previous owner,Meath
Mercedes-Benz A Class (A200),Benz,2024-07-03,"€34,465.00",2022,"5,749",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A ClassA200 AMG Line Premium Edition 5dr Auto 1.31 previous owner,Mayo
Mercedes-Benz Eqa (EQA 250),Benz,03/07/2024,"€48,282.00",2021,"23,770",S.U.V.,Automatic,Electric,Red Mercedes-Benz EQAEQA 250 AMG LINE PREMIUM 5dr1 previous owner,Dublin
Mercedes-Benz M Class (Sport),Benz,05/07/2024,"€ 11,443",2011,"98,100",SUV,Automatic,Diesel,Mercedes-Benz M-Class3.0 ML300 CDI BLUEEFFICIENCY SPORT 5d 204 BHP,Kilkenny
Mercedes-Benz GLE Class (AMG S),Benz,05/07/2024,"€ 40,386",2016,"50,401",SUV,Automatic,Petrol,Red Mercedes-Benz Gle Class5.5 GLE63 V8 AMG S (Premium) SpdS+7GT 4MATIC Euro 6 (s/s) 5dr,Galway
Mercedes-Benz S Class (AMG Line),Benz,05/07/2024,"€58,404.00",2019,"18,968 miles",Saloon,Automatic,Diesel,Grey Mercedes-Benz S-ClassS400d Premium L AMG Line 2.9 4dr2 previous owners,Cork
Mercedes-Benz C Class (BlueEfficiency),Benz,05/07/2024,"€ 4,417",2009,"92,543",Saloon,Manual,Petrol,Red Mercedes-Benz C Class1.6 C180K BlueEfficiency SE Euro 4 4dr,Limerick
Mercedes-Benz GLA Class (AMG Line),Benz,06/07/2024,"€40,865.00",2021,"8,809",SUV,Automatic,Diesel,Navy Mercedes-Benz Gla ClassGLA 220d 4Matic AMG Line Premium Plus 5dr Auto 2.0,Wicklow
Mercedes-Benz CLA Class (CLA200),Benz,07/07/2024,"€20,713.00",2018,"46,460",Saloon,Automatic,Petrol,Blue Mercedes-Benz CLA200 AMG Line Edition 4dr Tip Auto 1.6,Galway
Mercedes-Benz C Class (C220),Benz,08/07/2024,"€11,983.00",2014,"80,559",Saloon,Manual,Diesel,"Blue Mercedes-Benz C-Class2.1 C220 BLUETEC SPORT 4d 170 BHP + Full Dealer History, 7 Services",Dublin
Mercedes-Benz C Class (AMG Sport Plus),Benz,09/07/2024,"€8,981.00",2012,"77,465",Saloon,Automatic,Diesel,Silver Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency AMG Sport Plus G-Tronic+ Euro 5 (s/s) 4dr,Tipperary
Mercedes-Benz A Class (A35),Benz,2024-07-09,"€33,385.00",2019,"44,327",Hatchback,Automatic,Petrol,Silver Mercedes-Benz A ClassA35 4Matic Premium Plus 5dr Auto 2.01 previous owner,Cork
Mercedes-Benz E Class (E220d),Benz,10/07/2024,"€28,447.00",2019,"43,146",Convertible,Automatic,Diesel,Red Mercedes-Benz E Class2.0 E220d AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr3 previous owners,Waterford
Mercedes-Benz A Class (A200),Benz,10/07/2024,"€ 20,894",2018,"20,761",Hatchback,Automatic,Petrol,Red Mercedes-Benz A ClassA200 Sport Executive 5dr Auto 1.32 previous owners,Galway
Mercedes-Benz GLE Class (AMG Line),Benz,10/07/2024,"€ 56,293",2021,"14,151",SUV,Automatic,Diesel,Grey Mercedes-Benz GLEGLE 350d 4Matic AMG Line 5dr 9G-Tronic [7 Seat] 2.9,Cork
Mercedes-Benz C Class (C350 CDI V6),Benz,10/07/2024,"€9,711.00",2011,"83,287",Estate,Automatic,Diesel,Mercedes-Benz C Class3.0 C350 CDI V6 BlueEfficiency Sport Auto 5dr,Dublin
Mercedes-Benz A Class (AMG Line),Benz,11/07/2024,"€16,532.00",2017,"37,080 miles",Hatchback,Manual,Diesel,Black Mercedes-Benz A Class1.5L AMG Line A180d 5dr,Wexford
Mercedes-Benz M Class (BlueEfficiency),Benz,12/07/2024,"€8,143.00",2011,"131,986",SUV,Automatic,Diesel,Black Mercedes-Benz M Class3.0 ML300 CDI V6 BlueEfficiency Grand Edition G-Tronic 4WD Euro 5 5dr2 previous owners,Mayo
Mercedes-Benz Glb Class (AMG Line),Benz,12/07/2024,"€ 39,697",2020,"11,462",SUV,Automatic,Diesel,Grey Mercedes-Benz GLBGlb 220D 4Matic Amg Line Prem Plus 5Dr 8G-Tronic 2.03 previous owners,Dublin
Mercedes-Benz C Class (C220d),Benz,12/07/2024,"€16,135.00",2017,"62,261",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220d Sport G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Meath
Mercedes-Benz C Class (BlueTEC),Benz,13/07/2024,"€12,207.00",2014,"86,247",Saloon,Manual,Diesel,Blue Mercedes-Benz C ClassC220 BlueTEC Sport 4dr 2.1,Kildare
Mercedes-Benz C Class (Sport),Benz,2024-07-14,"€ 20,281",2019,"57,235",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class2.0 C220d Sport Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)2 previous owners,Offaly
Mercedes-Benz A Class (AMG Sport),Benz,14/07/2024,"€11,976.00",2014,"96,042",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A-Class2.1 A220 CDI BLUEEFFICIENCY AMG SPORT 5d 170 BHP 1 PREVIOUS OWNER2 previous owners,Dublin
Mercedes-Benz C Class (EQ Boost),Benz,16/07/2024,"€27,625.00",2019,"20,480",Coupe,Automatic,Petrol,Red Mercedes-Benz C-Class1.5 C 200 AMG LINE 2d AUTO-2 OWNER CAR-HEATED HALF LEATHER-REVERSE CAMERA-ACTIVE PARK ASSIST-BLUETOOTH-RAIN SENSOR-CRUISE CONTROL-ELECTRIC FOLDING MIR2 previous owners,Louth
Mercedes-Benz GLC Class (GLC220d),Benz,2024-07-16,"€36,303.00",2018,"4,887",Coupe,Automatic,Diesel,Mercedes-Benz Glc Class2.1 GLC220d AMG Line (Premium) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr2 previous owners,Cork
Mercedes-Benz S Class (BlueEfficiency),Benz,17/07/2024,"€9,024.00",2010,"98,266",Saloon,Automatic,Diesel,Red Mercedes-Benz S ClassS350 CDI BLUEEFFICIENCY FACE LIFT MODEL 3.0 4dr3 previous owners,Wexford
Mercedes-Benz E Class (SE),Benz,17/07/2024,"€21,833.00",2016,"34,841",Saloon,Automatic,Diesel,Grey Mercedes-Benz E ClassE220d SE Premium 4dr 9G-Tronic 2.02 previous owners,Leitrim
Mercedes-Benz E Class (E53 BiTurbo),Benz,17/07/2024,"€44,591.00",2019,"20,642",Saloon,Automatic,Petrol,Grey Mercedes-Benz E-ClassE53 4Matic+ Premium Plus 4dr 9G-Tronic Petrol Saloon 3.0,Cork
Mercedes-Benz C Class (Executive SE),Benz,18/07/2024,"€4,958.00",2013,"158,311",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI Executive SE G-Tronic+ Euro 5 (s/s) 2dr3 previous owners,Cork
Mercedes-Benz A Class (A180d),Benz,19/07/2024,"€22,095.00",2019,"49,959",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5L AMG Line A180d 5dr,Cavan
Mercedes-Benz GLA Class (GLA220d),Benz,19/07/2024,"€14,902.00",2016,"83,418",SUV,Automatic,Diesel,Navy Mercedes-Benz Gla Class2.1 GLA220d Sport 7G-DCT 4MATIC Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz A Class (SE),Benz,20/07/2024,"€ 11,684",2015,64533,Hatchback,Automatic,Petrol,Mercedes-Benz A Class1.6 A180 SE 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz A Class (A160),Benz,20/07/2024,"€19,728.00",2018,"22,978",Hatchback,Automatic,Petrol,Black Mercedes-Benz A ClassA160 Sport Edition 5dr Auto 1.6,Galway
Mercedes-Benz E Class (SE),Benz,20/07/2024,"€11,291.00",2012,"77,012",Convertible,Automatic,Petrol,Grey Mercedes-Benz E-Class1.8 E200 CGI BLUEEFFICIENCY S/S SE 2d 184 BHP,Dublin
Mercedes-Benz A Class (AMG Line),Benz,21/07/2024,"€ 19,078",2017,"25,866",Hatchback,Manual,Diesel,Mercedes-Benz A Class2.1 A200d AMG Line Hatchback 5dr Diesel Manual Euro 6 (s/s) (136 ps)3 previous owners,Kilkenny
Mercedes-Benz GLA Class (GLA200),Benz,22/07/2024,"€ 22,112",2018,"24,949",S.U.V.,Manual,Petrol,Navy Mercedes-Benz GLAGLA 200 SE 5dr 1.6,Limerick
Mercedes-Benz S Class (S350d),Benz,22/07/2024,"€80,309.00",2021,"13,992",Saloon,Automatic,Diesel,Navy Mercedes-Benz S Class Diesel SaloonS350d AMG Line 4dr 9G-Tronic 2.91 previous owner,Galway
Mercedes-Benz CLA Class (AMG Line),Benz,23/07/2024,"€30,426.00",2019,"18,306",Saloon,Automatic,Petrol,Red Mercedes-Benz Cla ClassCLA 200 AMG Line Coupe 1.3 4dr,Dublin
Mercedes-Benz GLA Class (Sport),Benz,23/07/2024,"€28,609.00",2019,"13,093",SUV,Automatic,Petrol,Silver Mercedes-Benz GLA250 4Matic Sport Executive 5dr Auto 2.0,Cork
Mercedes-Benz SLK (SLK250 CDI),Benz,24/07/2024,"€13,467.00",2014,"40,250",Convertible,Automatic,Diesel,Red Mercedes-Benz SLK2.1 SLK250 CDI AMG Sport G-Tronic+ Euro 5 (s/s) 2dr,Kerry
Mercedes-Benz C Class (C300dh),Benz,24/07/2024,"€19,445.00",2017,75200,Saloon,Automatic,Diesel Hybrid,Grey Mercedes-Benz C-Class2.1L C300 H AMG LINE PREMIUM 4d AUTO 204 BHP HYBRID2 previous owners,Kilkenny
Mercedes-Benz C Class (C63 V8),Benz,25/07/2024,"€ 20,763",2013,"84,147",Coupe,Automatic,Petrol,Red Mercedes-Benz C Class6.3 C63 V8 AMG Edition 125 SpdS MCT Euro 5 2dr3 previous owners,Dublin
Mercedes-Benz E Class (BlueTEC),Benz,25/07/2024,"€15,810.00",2015,"40,276",Convertible,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E220 BlueTEC AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Meath
Mercedes-Benz GLA Class (AMG Line),Benz,26/07/2024,"€18,427.00",2017,48763,SUV,Automatic,Diesel,Black Mercedes-Benz Gla Class2.1L AMG Line GLA200d 5dr,Wicklow
Mercedes-Benz GLE Class (GLE43 V6),Benz,26/07/2024,"€37,025.00",2017,"71,591",Coupe,Auto,Petrol,Red Mercedes-Benz Gle Class3.0 GLE43 V6 AMG (Premium) G-Tronic 4MATIC Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz E Class (Sport),Benz,26/07/2024,"€8,448.00",2012,"121,137",Saloon,Automatic,Diesel,Grey Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (SE),Benz,26/07/2024,"€20,674.00",2019,55818,SUV,Automatic,Diesel,Black Mercedes-Benz Gla ClassMercedes-Benz GLA 200d 2.1 SE Executive 5dr Auto 2WD1 previous owner,Tipperary
Mercedes-Benz CLS (BlueTEC),Benz,28/07/2024,"€17,678.00",2015,"98,206",Estate,Auto,Diesel,Silver Mercedes-Benz CLS3.0 CLS350 V6 BlueTEC AMG Line Shooting Brake G-Tronic+ Euro 6 (s/s) 5dr3 previous owners,Roscommon
Mercedes-Benz A Class (A180 CDI),Benz,29/07/2024,"€ 13,192",2015,"27,018",Hatchback,Manual,Diesel,Navy Mercedes-Benz A ClassA180 CDI BLUEEFFICIENCY SPORT 1.5 5dr1 previous owner,Wicklow
Mercedes-Benz GLC Class (GLC63 V8 BiTurbo),Benz,29/07/2024,"€55,509.00",2018,"20,149",S.U.V.,Automatic,Petrol,Red Mercedes-Benz Glc-ClassMercedes-AMG GLC 63 S 4MATIC 4.0 5dr,Cork
Mercedes-Benz C Class (C250),Benz,2024-07-29,"€14,910.00",2015,"56,572",Estate,Automatic,Diesel,Grey Mercedes-Benz C ClassC250 BlueTEC Sport 5dr Auto 2.1,Dublin
Mercedes-Benz E Class (E220 CDI),Benz,31/07/2024,"€8,301.00",2014,118080,Saloon,Automatic,Diesel,Red Mercedes-Benz E Class2.1 E220 CDI SE G-Tronic+ Euro 5 (s/s) 4dr4 previous owners,Westmeath
Mercedes-Benz E Class (E250 CDI),Benz,31/07/2024,"€12,663.00",2015,"58,870",Saloon,Automatic,Diesel,Silver Mercedes-Benz E Class2.1 E250 CDI SE G-Tronic+ Euro 5 (s/s) 4dr3 previous owners,Sligo
Mercedes-Benz GLE Class (GLE350d V6),Benz,31/07/2024,"€ 33,654",2017,"35,229",SUV,Automatic,Diesel,Black Mercedes-Benz Gle Class3.0 GLE350d V6 AMG Line (Premium) SUV 5dr Diesel G-Tronic 4MATIC Euro 6 (s/s) (258 ps),Kerry
Mercedes-Benz E Class (E400 V6),Benz,01/08/2024,"€21,361.00",2015,"47,649",Convertible,Automatic,Petrol,Navy Mercedes-Benz E Class3.5 E400 V6 AMG Line Cabriolet G-Tronic+ Euro 6 (s/s) 2dr2 previous owners,Dublin
Mercedes-Benz GLE Class (GLE300d),Benz,02/08/2024,"€55,127.00",2019,13406,SUV,Automatic,Diesel,Red Mercedes-Benz GLEGle 300D 4Matic Amg Line Prem + 5Dr 9G-Tron [7 St] 2.01 previous owner,Waterford
Mercedes-Benz A Class (A160),Benz,2024-08-02,"€ 6,672",2011,"48,355",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A-ClassA160 CLASSIC SE 1.5 5d 95 BHP MERCEDES SPECIALIST,Wexford
Mercedes-Benz GLA Class (AMG Line),Benz,02/08/2024,"€15,521.00",2015,"59,089 miles",SUV,Manual,Diesel,Black Mercedes-Benz GLAGLA 200 CDI AMG Line 5dr 2.1,Cork
Mercedes-Benz A Class (AMG Line Edition),Benz,02/08/2024,"€32,453.00",2021,"13,207",Hatchback,Automatic,Petrol,Red Mercedes-Benz A-ClassA 200 AMG Line Edition Hatchback 1.3 5dr,Cork
Mercedes-Benz SLK (BlueEfficiency),Benz,04/08/2024,"€14,178.00",2012,"65,521",Convertible,Automatic,Petrol,Grey Mercedes-Benz SLKSLK 350 BlueEFF AMG Sport Ed 125 2dr Tip Auto 3.52 previous owners,Dublin
Mercedes-Benz CLA Class (CLA180),Benz,05/08/2024,"€21,251.00",2017,"26,870",Saloon,Automatic,Petrol,Black Mercedes-Benz CLA1.6 CLA 180 SPORT 4d 121 BHP1 previous owner,Meath
